id,data_source,product_name,substance_name,INN,manufacturer,route,physical_form,physical_form_binary,API_concentration_mg_ml,API_concentration_mg_ml_min,API_concentration_mg_ml_max,API_concentration_mg_ml_op,API_concentration_mg_ml_mentioned,F_percent,F_percent_min,F_percent_max,F_percent_op,F_percent_mentioned,CL_L_per_day,CL_L_per_day_min,CL_L_per_day_max,CL_L_per_day_op,CL_L_per_day_mentioned,CL_L_per_day_per_kg,CL_kind,Vd_L,Vd_L_min,Vd_L_max,Vd_L_op,Vd_L_mentioned,Vd_L_per_kg,Vd_kind,TMDD_mentioned,TMDD_keywords_found,ex_ps80,ex_his,ex_sucr,ex_ps20,ex_nacl,ex_acet,ex_treh,ex_citr,ex_phos,ex_arg,ex_edta,ex_met,ex_sorb,ex_mann,ex_gly,is_biosimilar,extraction_date,created_at,strength_total_mg,strength_total_volume_ml,strength_label,strength_source,inn_norm
1,FDA,HUMIRA,adalimumab,adalimumab,,SC,solution,0.0,50.0,,,=,1.0,64.0,,,=,1.0,0.288,,,,1.0,,CL/F,5.35,4.7,6.0,,0.0,,Vss,0.0,,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,2026-04-13 15:41:40,2026-04-14 09:17:06,,,,,adalimumab
3,FDA,IDACIO,adalimumab-aacf,adalimumab,"Fresenius Kabi USA, LLC",SC,solution,0.0,50.0,,,=,1.0,64.0,,,=,1.0,0.288,,,,0.0,,CL/F,5.35,4.7,6.0,,0.0,,Vss,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 15:42:43,2026-04-14 09:17:06,,,,,adalimumab
5,FDA,YUFLYMA,adalimumab-aaty,adalimumab,CELLTRION USA Inc.,SC,solution,0.0,100.0,,,,1.0,64.0,,,=,1.0,0.288,,,,1.0,,CL/F,5.35,4.7,6.0,,1.0,,Vss,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 15:43:32,2026-04-14 09:17:06,,,,,adalimumab
7,FDA,HYRIMOZ,adalimumab-adaz,adalimumab,Sandoz Inc.,SC,solution,0.0,100.0,50.0,100.0,range,1.0,64.0,,,=,1.0,0.288,,,=,1.0,,CL,5.35,4.7,6.0,range,1.0,,Vss,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 15:44:35,2026-04-14 09:17:06,,,100 mg/mL,,adalimumab
8,FDA,CYLTEZO,adalimumab-adbm,adalimumab,"Boehringer Ingelheim Pharmaceuticals, Inc.",SC,solution,0.0,100.0,50.0,100.0,range,1.0,64.0,,,=,1.0,0.288,,,=,1.0,,CL,5.35,4.7,6.0,range,1.0,,Vss,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 15:45:24,2026-04-14 09:17:06,,,100 mg/mL,,adalimumab
9,FDA,ABRILADA,adalimumab-afzb,adalimumab,Pfizer Inc.,SC,solution,0.0,50.0,,,=,1.0,64.0,,,=,1.0,0.288,,,=,1.0,,CL,5.35,4.7,6.0,range,1.0,,Vss,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 15:46:19,2026-04-14 09:17:06,,,,,adalimumab
10,FDA,YUSIMRY,adalimumab-aqvh,adalimumab,Coherus BioSciences,SC,solution,0.0,50.0,,,=,1.0,64.0,,,=,1.0,0.288,,,,1.0,,CL/F,5.35,4.7,6.0,,0.0,,Vss,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 15:47:18,2026-04-14 09:17:06,,,,,adalimumab
11,FDA,AMJEVITA,adalimumab-atto,adalimumab,Amgen,SC,solution,0.0,100.0,50.0,100.0,range,1.0,64.0,,,=,1.0,0.288,,,=,1.0,,CL,5.35,4.7,6.0,range,1.0,,Vss,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 15:48:18,2026-04-14 09:17:06,,,100 mg/mL,,adalimumab
12,FDA,HADLIMA,adalimumab-bwwd,adalimumab,Organon LLC,SC,solution,0.0,50.0,50.0,100.0,range,1.0,64.0,,,=,1.0,0.288,,,=,1.0,,CL,5.35,4.7,6.0,range,1.0,,Vss,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 15:49:02,2026-04-14 09:17:06,,,,,adalimumab
13,FDA,HULIO,adalimumab-fkjp,adalimumab,,SC,solution,0.0,50.0,,,=,1.0,64.0,,,=,1.0,0.288,,,=,1.0,,CL,5.35,4.7,6.0,range,1.0,,Vss,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 15:49:43,2026-04-14 09:17:06,,,,,adalimumab
14,FDA,SIMLANDI,adalimumab-ryvk,adalimumab,Teva Pharmaceuticals,SC,solution,0.0,100.0,,,=,1.0,64.0,,,=,1.0,0.288,,,,0.0,,CL/F,5.35,4.7,6.0,,0.0,,Vss,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 15:50:25,2026-04-14 09:17:06,,,,,adalimumab
16,FDA,LEMTRADA,alemtuzumab,alemtuzumab,Genzyme Corporation,IV,concentrate,2.0,10.0,,,=,1.0,,,,,0.0,,,,,0.0,,,14.1,,,=,1.0,,Vc,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 15:51:58,2026-04-14 09:17:06,,,,,alemtuzumab
17,FDA,LEMTRADA,alemtuzumab,,Genzyme Corporation,IV,solution,0.0,10.0,,,=,1.0,,,,,0.0,,,,,0.0,,,14.1,,,=,1.0,,Vc,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 15:52:41,2026-04-14 09:17:06,,,,,alemtuzumab
18,FDA,PRALUENT,alirocumab,alirocumab,"sanofi-aventis U.S. LLC and Regeneron Pharmaceuticals, Inc.",SC,solution,0.0,75.0,75.0,150.0,range,1.0,85.0,,,=,1.0,,,,,0.0,,,,,,,1.0,,Vd,0.0,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 15:53:27,2026-04-14 09:17:06,,,,,alirocumab
21,FDA,SAPHNELO,anifrolumab-fnia,anifrolumab,AstraZeneca AB,IV,solution,0.0,150.0,,,=,1.0,100.0,,,=,1.0,0.193,,,=,1.0,,CL,6.23,,,=,1.0,,Vss,1.0,non-linear PK,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2026-04-13 15:56:06,2026-04-14 09:17:06,,,,,anifrolumab
22,FDA,EBANGA,ansuvimab-zykl,,"Ridgeback Biotherapeutics, LP",IV,lyophilized powder,1.0,50.0,,,=,1.0,,,,,0.0,,,,,0.0,,,,,,,0.0,,,0.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 15:56:33,2026-04-14 09:17:06,,,,,ansuvimab
23,FDA,TECENTRIQ HYBREZA,atezolizumab,atezolizumab,Genentech,SC,solution,0.0,125.0,,,=,1.0,72.0,,,=,1.0,0.2,,,=,1.0,,CL,6.9,,,=,1.0,,Vss,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 15:57:53,2026-04-14 09:17:06,,,,,atezolizumab
26,FDA,BAVENCIO,avelumab,avelumab,EMD Serono,IV,solution,0.0,20.0,,,=,1.0,,,,,0.0,0.59,,,=,1.0,,CL,4.72,,,=,1.0,,Vss,0.0,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2026-04-13 15:59:50,2026-04-14 09:17:06,,,,,avelumab
27,FDA,NIKTIMVO,axatilimab-csfr,,Incyte Corporation,IV,solution,0.0,50.0,,,=,1.0,,,,,0.0,1.68,,,=,1.0,,CL,6.06,,,=,1.0,,Vd,1.0,"greater than dose-proportional, linear and non-linear components",1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2026-04-13 16:00:18,2026-04-14 09:17:06,,,,,axatilimab
29,FDA,BENLYSTA,belimumab,belimumab,GlaxoSmithKline,IV,lyophilized powder,1.0,80.0,,,=,1.0,100.0,,,=,0.0,0.215,,,=,1.0,,CL,5.0,,,=,1.0,,Vss,0.0,,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2026-04-13 16:01:58,2026-04-14 09:17:06,,,,,belimumab
30,FDA,BENLYSTA,belimumab,belimumab,GlaxoSmithKline,SC,solution,0.0,200.0,,,=,1.0,74.0,,,=,1.0,0.204,,,=,1.0,,CL,5.0,,,=,1.0,,Vss,0.0,,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2026-04-13 16:01:58,2026-04-14 09:17:06,,,,,belimumab
31,FDA,FASENRA,benralizumab,benralizumab,AstraZeneca Pharmaceuticals LP,SC,solution,0.0,30.0,,,=,1.0,58.0,,,=,1.0,0.29,,,=,1.0,,CL,3.2,,,=,1.0,,Vc,1.0,receptor-mediated clearance,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2026-04-13 16:03:01,2026-04-14 09:17:06,,,,,benralizumab
32,FDA,Avastin,bevacizumab,bevacizumab,"Genentech, Inc.",IV,concentrate,2.0,25.0,,,=,1.0,100.0,,,=,1.0,0.2345,0.207,0.262,range,1.0,,CL,2.955,2.66,3.25,range,1.0,,Vc,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 16:04:09,2026-04-14 09:17:06,,,,,bevacizumab
33,FDA,VEGZELMA,bevacizumab-adcd,bevacizumab,CELLTRION Inc.,IV,solution,0.0,25.0,,,=,1.0,100.0,,,=,0.0,0.23,0.207,0.262,=,1.0,,CL,2.9,2.66,3.25,=,1.0,,Vc,0.0,,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2026-04-13 16:04:59,2026-04-14 09:17:06,,,,,bevacizumab
34,FDA,MVASI,bevacizumab-awwb,bevacizumab,Amgen,IV,concentrate,2.0,25.0,,,=,1.0,100.0,,,=,0.0,0.23,0.207,0.262,=,1.0,,CL,2.9,2.66,3.25,=,1.0,,Vc,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 16:06:21,2026-04-14 09:17:06,,,,,bevacizumab
35,FDA,ZIRABEV,bevacizumab-bvzr,bevacizumab,Pfizer Inc.,IV,solution,0.0,25.0,,,=,1.0,100.0,,,,0.0,0.23,0.207,0.262,=,1.0,,CL,2.9,2.66,3.25,=,1.0,,Vc,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 16:07:37,2026-04-14 09:17:06,,,,,bevacizumab
36,FDA,ALYMSYS,bevacizumab-maly,,Amneal Pharmaceuticals,IV,concentrate,2.0,25.0,,,=,1.0,100.0,,,,0.0,0.23,0.207,0.262,=,1.0,,CL,2.9,2.66,3.25,=,1.0,,Vc,0.0,,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2026-04-13 16:08:24,2026-04-14 09:17:06,,,,,bevacizumab
37,FDA,JOBEVNE,bevacizumab-nwgd,bevacizumab,Biocon Biologics,IV,concentrate,2.0,25.0,,,=,1.0,100.0,,,=,0.0,0.23,0.207,0.262,=,1.0,,CL,2.9,2.66,3.25,=,1.0,,Vc,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 16:09:01,2026-04-14 09:17:06,,,,,bevacizumab
38,FDA,Avzivi,bevacizumab-tnjn,bevacizumab,"Bio-Thera Solution, Ltd.",IV,concentrate,2.0,25.0,,,=,1.0,100.0,,,=,0.0,0.23,0.207,0.262,=,1.0,,CL,2.9,2.66,3.25,=,1.0,,Vc,0.0,,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2026-04-13 16:09:47,2026-04-14 09:17:06,,,,,bevacizumab
39,FDA,ZINPLAVA,bezlotoxumab,bezlotoxumab,Merck Sharp & Dohme LLC,IV,concentrate,2.0,25.0,,,=,1.0,100.0,,,=,0.0,0.317,,,=,1.0,,CL,7.33,,,=,1.0,,Vd,0.0,,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2026-04-13 16:10:29,2026-04-14 09:17:06,,,,,bezlotoxumab
40,FDA,BIMZELX,bimekizumab-bkzx,,"UCB, Inc.",SC,solution,0.0,160.0,,,=,1.0,70.0,,,=,1.0,0.337,,,=,1.0,,CL/F,11.2,,,=,1.0,,Vss,0.0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2026-04-13 16:11:06,2026-04-14 09:17:06,,,,,bimekizumab
42,FDA,SILIQ,brodalumab,brodalumab,Valeant Pharmaceuticals North America LLC,SC,solution,0.0,140.0,,,=,1.0,55.0,,,=,1.0,3.0,,,=,1.0,,CL/F,8.9,,,=,1.0,,V/F,1.0,"non-linear pharmacokinetics, nonlinear elimination",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 16:12:41,2026-04-14 09:17:06,,,,,brodalumab
44,FDA,ILARIS,canakinumab,canakinumab,Novartis Pharmaceuticals Corporation,SC,lyophilized powder,1.0,150.0,,,=,1.0,66.0,,,=,1.0,0.172,0.17,0.174,range,1.0,,CL,6.175,6.01,6.34,range,1.0,,Vss,0.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 16:14:02,2026-04-14 09:17:06,,,,,canakinumab
45,FDA,LIBTAYO,cemiplimab-rwlc,,"Regeneron Pharmaceuticals, Inc. and sanofi-aventis U.S. LLC",IV,solution,0.0,50.0,,,=,1.0,100.0,,,=,1.0,0.2,,,=,1.0,,CL,5.3,,,=,1.0,,Vss,0.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 16:14:31,2026-04-14 09:17:06,,,,,cemiplimab
46,FDA,ERBITUX,cetuximab,cetuximab,ImClone LLC,IV,solution,0.0,2.0,,,=,1.0,100.0,,,=,0.0,,,,,1.0,,CL,,,,,1.0,,Vd,1.0,nonlinear pharmacokinetics,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2026-04-13 16:15:15,2026-04-14 09:17:06,,,,,cetuximab
47,FDA,ENFLONSIA,clesrovimab-cfor,,Merck Sharp & Dohme LLC,SC,solution,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-04-13 16:15:49,2026-04-14 09:17:06,,,150 mg/mL (105 mg/0.7 mL),,clesrovimab
48,FDA,Alhemo,concizumab-mtci,,Novo Nordisk Inc.,SC,solution,0.0,100.0,40.0,100.0,range,1.0,,,,,0.0,,,,,1.0,,CL/F,3.0,,,=,1.0,,Vd,1.0,"target-mediated drug disposition, TMDD, non-linear pharmacokinetics",1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2026-04-13 16:16:40,2026-04-14 09:17:06,,,,,concizumab
50,FDA,UNLOXCYT,cosibelimab-ipdl,,"Checkpoint Therapeutics, Inc.",IV,solution,0.0,60.0,,,=,1.0,100.0,,,=,0.0,0.256,,,=,1.0,,CL,5.67,,,=,1.0,,Vss,0.0,,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2026-04-13 16:17:06,2026-04-14 09:17:06,,,,,cosibelimab
51,FDA,ADAKVEO,crizanlizumab-tmca,,Novartis Pharmaceuticals Corporation,IV,concentrate,2.0,10.0,,,=,1.0,100.0,,,=,0.0,0.2808,,,=,1.0,,CL,4.26,,,=,1.0,,Vd,0.0,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2026-04-13 16:17:31,2026-04-14 09:17:06,,,,,crizanlizumab
52,FDA,PIASKY,crovalimab-akkz,,"Genentech, Inc.",IV,concentrate,2.0,170.0,,,=,1.0,,,,,0.0,0.0791,0.0678,0.0872,range,1.0,,CL,3.23,3.16,3.29,range,1.0,,Vc,0.0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-04-13 16:18:03,2026-04-14 09:17:06,,,,,crovalimab
53,FDA,PIASKY,crovalimab-akkz,,"Genentech, Inc.",SC,solution,0.0,170.0,,,=,1.0,83.0,69.6,92.0,range,1.0,0.0791,0.0678,0.0872,range,1.0,,CL,3.23,3.16,3.29,range,1.0,,Vc,0.0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-04-13 16:18:03,2026-04-14 09:17:06,,,,,crovalimab
54,FDA,DARZALEX FASPRO,daratumumab and hyaluronidase-fihj,,"Janssen Biotech, Inc.",SC,solution,0.0,120.0,,,=,1.0,69.0,,,=,1.0,0.1645,0.119,0.21,range,1.0,,CL,5.2,,,=,1.0,,Vc,1.0,"parallel linear and nonlinear, target-mediated clearance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 16:21:05,2026-04-14 09:17:07,,,,,daratumumab
56,FDA,Prolia,denosumab,denosumab,Amgen Inc.,SC,solution,0.0,60.0,,,=,1.0,62.0,,,,1.0,0.041,,,,1.0,,CL_F,5.2,,,=,1.0,,Vd,0.0,,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2026-04-13 16:23:09,2026-04-14 09:17:07,,,,,denosumab
58,FDA,Jubbonti,denosumab-bbdz,denosumab,Sandoz Inc.,SC,solution,0.0,60.0,,,=,1.0,62.0,,,,1.0,0.041,,,,1.0,,CL_F,5.2,,,,0.0,,Vd,0.0,,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2026-04-13 16:24:27,2026-04-14 09:17:07,,,,,denosumab
60,FDA,Stoboclo,denosumab-bmwo,denosumab,"Celltrion USA, Inc.",SC,solution,0.0,60.0,,,=,1.0,62.0,,,=,1.0,0.041,,,,1.0,,CL_F,5.2,,,=,1.0,,Vd,1.0,nonlinear pharmacokinetics,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2026-04-13 16:25:37,2026-04-14 09:17:07,,,,,denosumab
62,FDA,BOMYNTRA,denosumab-bnht,denosumab,"Fresenius Kabi USA, LLC",SC,solution,0.0,70.0,,,=,1.0,62.0,,,=,1.0,0.07,,,,1.0,,CL_F,5.2,,,,1.0,,Vd,1.0,nonlinear pharmacokinetics,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2026-04-13 16:26:55,2026-04-14 09:17:07,,,,,denosumab
64,FDA,OSPOMYV,denosumab-dssb,denosumab,Samsung Bioepis,SC,solution,0.0,60.0,,,=,1.0,62.0,,,=,1.0,0.041,,,,1.0,,CL_F,5.2,,,=,1.0,,Vd,1.0,nonlinear pharmacokinetics,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2026-04-13 16:27:31,2026-04-14 09:17:07,,,,,denosumab
65,FDA,Boncresa,denosumab-mobz,denosumab,Amneal Pharmaceuticals LLC,SC,solution,0.0,60.0,,,=,1.0,62.0,,,,1.0,0.041,,,,1.0,,CL_F,5.2,,,=,1.0,,Vd,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 16:29:15,2026-04-14 09:17:07,,,,,denosumab
66,FDA,OZILTUS,denosumab-mobz,denosumab,Amneal Pharmaceuticals LLC,SC,solution,0.0,70.0,,,=,1.0,62.0,,,=,1.0,0.07,,,,1.0,,CL_F,5.2,,,,1.0,,Vd,1.0,nonlinear pharmacokinetics,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2026-04-13 16:29:54,2026-04-14 09:17:07,,,,,denosumab
67,FDA,Bilprevda,denosumab-nxxp,denosumab,Organon LLC,SC,solution,0.0,70.0,,,=,1.0,62.0,,,=,1.0,0.07,,,,1.0,,CL_F,5.2,,,,1.0,,Vd,1.0,nonlinear pharmacokinetics,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2026-04-13 16:31:07,2026-04-14 09:17:07,,,,,denosumab
69,FDA,ENOBY,denosumab-qbde,denosumab,Hikma Pharmaceuticals USA Inc.,SC,solution,0.0,60.0,,,=,1.0,62.0,,,=,1.0,0.041,,,,1.0,,CL_F,5.2,,,=,1.0,,Vd,1.0,nonlinear pharmacokinetics,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2026-04-13 16:32:54,2026-04-14 09:17:07,,,,,denosumab
71,FDA,EXDENSUR,depemokimab-ulaa,,GlaxoSmithKline LLC,SC,solution,0.0,100.0,,,=,1.0,,,,,0.0,0.092,,,=,1.0,,CL/F,6.3,,,=,1.0,,V/F,0.0,,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2026-04-13 16:33:26,2026-04-14 09:17:07,,,,,depemokimab
72,FDA,Unituxin,dinutuximab,dinutuximab,United Therapeutics Corp.,IV,solution,0.0,3.5,,,=,1.0,,,,,0.0,0.21,,,=,1.0,,CL,5.4,,,=,1.0,,Vss,0.0,,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 16:33:52,2026-04-14 09:17:07,,,,,dinutuximab
73,FDA,KISUNLA,donanemab-azbt,,Eli Lilly and Company,IV,concentrate,2.0,17.5,,,=,1.0,,,,,0.0,0.612,,,=,1.0,,CL,3.36,,,=,1.0,,Vc,0.0,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2026-04-13 16:34:21,2026-04-14 09:17:07,,,,,donanemab
74,FDA,JEMPERLI,dostarlimab-gxly,,GlaxoSmithKline LLC,IV,solution,0.0,50.0,,,=,1.0,100.0,,,=,1.0,0.168,,,=,1.0,,CL,5.3,,,=,1.0,,Vss,0.0,,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2026-04-13 16:34:51,2026-04-14 09:17:07,,,,,dostarlimab
75,FDA,DUPIXENT,dupilumab,dupilumab,"sanofi-aventis U.S. LLC and Regeneron Pharmaceuticals, Inc.",SC,solution,0.0,150.0,,,=,1.0,64.0,,,=,1.0,,,,,0.0,,,4.8,,,=,1.0,,Vd,1.0,nonlinear target-mediated pharmacokinetics,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2026-04-13 16:35:33,2026-04-14 09:17:07,,,,,dupilumab
76,FDA,IMFINZI,durvalumab,durvalumab,AstraZeneca,IV,solution,0.0,50.0,,,=,1.0,100.0,,,=,0.0,0.1968,,,=,1.0,,CL,5.6,,,=,1.0,,Vss,0.0,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2026-04-13 16:36:03,2026-04-14 09:17:07,,,,,durvalumab
77,FDA,Soliris,eculizumab,eculizumab,"Alexion Pharmaceuticals, Inc.",IV,solution,0.0,10.0,,,=,1.0,100.0,,,,0.0,,,,,1.0,,,6.5,5.0,8.0,range,1.0,,Vd,0.0,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2026-04-13 16:36:43,2026-04-14 09:17:07,,,,,eculizumab
78,FDA,EPYSQLI,eculizumab-aagh,eculizumab,"Samsung Bioepis Co., Ltd.",IV,concentrate,2.0,10.0,,,=,1.0,100.0,,,=,0.0,,,,,1.0,,,6.5,5.0,8.0,range,1.0,,Vd,0.0,,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2026-04-13 16:37:25,2026-04-14 09:17:07,,,,,eculizumab
79,FDA,BKEMV,eculizumab-aeeb,eculizumab,Amgen,IV,solution,0.0,10.0,,,=,1.0,100.0,,,,0.0,,,,,1.0,,CL,6.5,5.0,8.0,range,1.0,,Vd,0.0,,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2026-04-13 16:37:57,2026-04-14 09:17:07,,,,,eculizumab
80,FDA,EMPLICITI,elotuzumab,,Bristol-Myers Squibb Company,IV,lyophilized powder,1.0,25.0,,,=,1.0,,,,,0.0,,,,,1.0,0.0058,CL,,,,,0.0,,,1.0,"nonlinear pharmacokinetics, target-mediated clearance",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2026-04-13 16:38:34,2026-04-14 09:17:07,,,,,elotuzumab
82,FDA,GAMIFANT,emapalumab-lzsg,,Swedish Orphan Biovitrum AB (publ),IV,concentrate,2.0,5.0,5.0,25.0,range,1.0,100.0,,,=,1.0,0.168,,,=,1.0,,CL,2.8,,,=,1.0,,Vc,1.0,"target-mediated-like clearance, target mediated clearance-like mechanism",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 16:39:55,2026-04-14 09:17:07,,,,,emapalumab
85,FDA,VYEPTI,eptinezumab-jjmr,eptinezumab,"Lundbeck Seattle BioPharmaceuticals, Inc.",IV,concentrate,2.0,100.0,,,=,1.0,100.0,,,=,0.0,0.144,,,=,1.0,,CL,3.7,,,=,1.0,,Vc,0.0,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2026-04-13 16:42:41,2026-04-14 09:17:07,,,,,eptinezumab
86,FDA,AIMOVIG,erenumab-aooe,,Amgen Inc.,SC,solution,0.0,70.0,70.0,140.0,range,1.0,82.0,,,=,1.0,,,,,0.0,,,,,,,0.0,,,1.0,"non-linear kinetics, saturable binding to target",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2026-04-13 16:43:12,2026-04-14 09:17:07,,,,,erenumab
88,FDA,EVKEEZA,evinacumab-dgnb,,"Regeneron Pharmaceuticals, Inc.",IV,concentrate,2.0,150.0,,,=,1.0,100.0,,,=,0.0,,,,,1.0,,,4.7,,,=,1.0,,Vss,1.0,"nonlinear clearance, parallel linear and nonlinear, target-mediated elimination, saturable",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-04-13 16:44:03,2026-04-14 09:17:07,,,,,evinacumab
89,FDA,REPATHA,evolocumab,evolocumab,Amgen Inc.,SC,solution,0.0,140.0,120.0,140.0,range,1.0,72.0,,,=,1.0,,,,,0.0,,,,,,,0.0,,,1.0,"non-linear kinetics, saturable binding to target, non-saturable proteolytic pathway",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2026-04-13 16:44:50,2026-04-14 09:17:07,,,,,evolocumab
91,FDA,AJOVY,fremanezumab-vfrm,,"Teva Pharmaceuticals USA, Inc.",SC,solution,0.0,150.0,,,=,1.0,,,,,0.0,0.141,,,=,1.0,,CL/F,6.0,,,=,1.0,,V/F,0.0,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2026-04-13 16:46:25,2026-04-14 09:17:07,,,,,fremanezumab
92,FDA,EMGALITY,galcanezumab-gnlm,,Eli Lilly and Company,SC,solution,0.0,120.0,100.0,120.0,range,1.0,,,,,0.0,0.192,,,=,1.0,,CL/F,7.3,,,=,1.0,,V/F,0.0,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 16:46:57,2026-04-14 09:17:07,,,,,galcanezumab
93,FDA,ANDEMBRY,garadacimab-gxii,,CSL Behring GmbH,SC,solution,0.0,167.0,,,=,1.0,39.0,34.0,43.0,range,1.0,0.48,,,=,1.0,,CL/F,11.8,,,=,1.0,,V/F,0.0,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-04-13 16:47:26,2026-04-14 09:17:07,,,,,garadacimab
95,FDA,SIMPONI,golimumab,golimumab,"Janssen Biotech, Inc.",SC,solution,0.0,100.0,,,=,1.0,53.0,,,=,1.0,,,,,1.0,,CL/F,,,,,0.0,,,0.0,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2026-04-13 16:48:30,2026-04-14 09:17:07,,,,,golimumab
97,FDA,SIMPONI ARIA,golimumab,golimumab,"Janssen Biotech, Inc.",IV,concentrate,2.0,12.5,,,=,1.0,,,,,0.0,,,,,1.0,0.00725,CL,,,,,1.0,0.133,Vd,0.0,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2026-04-13 16:50:06,2026-04-14 09:17:07,,,,,golimumab
